schema_type,name,description,format,created,last_modified,size,url,url_type,dkan_parent_dataset_node_id,dkan_parent_dataset_title,dkan_resource_node_id,dkan_uri
data,Teslin AEP 5% with climate change flood hazard maps (sheet 10-18),,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Teslin/MapBooks/Teslin/Fig_5-4-10_to_18_Teslin_SA_Detail_5PCT_AEP_CC_24-11-08.pdf,,60359,Teslin flood hazard maps,60395,https://open.yukon.ca/data/datasets/teslin-flood-hazard-maps/resource/c63c086f-a2c5-4df8-bcd0-34c1191d6f69
data,Southern Lakes project summary,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/20241004-Southern_Lakes-Plain_language_summary.pdf,,60396,Southern Lakes flood hazard maps,60397,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/ef031340-135f-4ca0-ae09-45c2e2cb9080
data,Southern Lakes technical report,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Final%20RPT%20-%20Southern%20Lakes%20Flood%20Mapping%20Study.pdf,,60396,Southern Lakes flood hazard maps,60398,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/3815e246-daf0-49dd-b20f-308f8db1f051
data,Southern Lakes “What We Heard” report,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/1.%20What%20We%20Heard%20Report%20-%20Southern%20Lakes%20-%20Flood%20Hazard%20Mapping.pdf,,60396,Southern Lakes flood hazard maps,60399,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/546983c3-12e3-46a2-a8d9-dd48f52b5cc0
data,Southern Lakes map viewer,,HTML,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://experience.arcgis.com/experience/4c4a86fdb4a0477aa5c28e8653da07cf/,,60396,Southern Lakes flood hazard maps,60400,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/922d65fc-19dd-438a-9b9c-a9605f2e1741
data,Carcross FGDB (file geodatabase) data,,ZIP,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/_GIS%20Data/Carcross/Carcross.fgdb.zip,,60396,Southern Lakes flood hazard maps,60401,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/d20f0166-d4a7-4744-9823-f1ec6a2a4e1a
data,Carcross SHP (shape file) data,,ZIP,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/_GIS%20Data/Carcross/Carcross.shp.zip,,60396,Southern Lakes flood hazard maps,60402,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/50aaa1b9-38c2-42f9-a838-c6a0918d881e
data,Lake Laberge FGDB (file geodatabase) data,,ZIP,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/_GIS%20Data/Lake%20Laberge/LakeLaberge.fgdb.zip,,60396,Southern Lakes flood hazard maps,60403,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/7b44741b-57af-4bf4-84c6-8fca6f06c792
data,Lake Laberge SHP (shape file) data,,ZIP,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/_GIS%20Data/Lake%20Laberge/LakeLaberge.shp.zip,,60396,Southern Lakes flood hazard maps,60404,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/71284bdf-c8db-46e2-923e-806103760919
data,Marsh Lake FGDB (file geodatabase) data,,ZIP,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/_GIS%20Data/Marsh%20Lake/MarshLake.fgdb.zip,,60396,Southern Lakes flood hazard maps,60405,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/df2144ed-b5bb-4786-ad95-33810b05108e
data,Marsh Lake SHP (shape file) data,,ZIP,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/_GIS%20Data/Marsh%20Lake/MarshLake.shp.zip,,60396,Southern Lakes flood hazard maps,60406,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/12d58e58-49b6-43a3-b91d-ef17c2f87a5c
data,Tagish FGDB (file geodatabase) data,,ZIP,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/_GIS%20Data/Tagish/Tagish.fgdb.zip,,60396,Southern Lakes flood hazard maps,60407,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/11d1b765-773f-4ae6-9fd6-eb62d63afc3f
data,Tagish SHP (shape file) data,,ZIP,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/_GIS%20Data/Tagish/Tagish.shp.zip,,60396,Southern Lakes flood hazard maps,60408,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/f1b09438-64f5-4e92-a554-6c2a568eb94c
data,Carcross AEP 0.5% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Carcross/Flood_hazard_map-2024-Carcross-0_5AEP.pdf,,60396,Southern Lakes flood hazard maps,60409,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/232c8260-6c86-48ac-b55a-9024ec2f87d1
data,Carcross AEP 0.5% with climate change flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Carcross/Flood_hazard_map-2024-Carcross-0_5AEP_w_climate_change.pdf,,60396,Southern Lakes flood hazard maps,60410,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/46441d58-bb4b-410a-89e2-fe57a43ac36d
data,Carcross AEP 1% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Carcross/Flood_hazard_map-2024-Carcross-1AEP.pdf,,60396,Southern Lakes flood hazard maps,60411,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/f043e0a3-fd45-484d-97f6-0f247e9aec9b
data,Carcross AEP 5% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Carcross/Flood_hazard_map-2024-Carcross-5AEP.pdf,,60396,Southern Lakes flood hazard maps,60412,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/356cb112-09c4-4b08-abc7-fa3181a588ac
data,Carcross AEP 5% with climate change flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Carcross/Flood_hazard_map-2024-Carcross-5AEP_w_climate_change.pdf,,60396,Southern Lakes flood hazard maps,60413,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/b7671a3e-2697-417b-9c45-7cba54b95941
data,Lake Laberge AEP 0.5% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Lake%20Laberge/Flood_hazard_map-2024-Lake_Laberge-0_5AEP.pdf,,60396,Southern Lakes flood hazard maps,60414,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/c85e10e2-a598-4418-a543-3d8517bc52c6
data,Lake Laberge AEP 0.5% with climate change flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Lake%20Laberge/Flood_hazard_map-2024-Lake_Laberge-0_5AEP_w_climate_change.pdf,,60396,Southern Lakes flood hazard maps,60415,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/f33e0c60-9884-4313-bdc0-2bc5455be2f5
data,Lake Laberge AEP 1% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Lake%20Laberge/Flood_hazard_map-2024-Lake_Laberge-1AEP.pdf,,60396,Southern Lakes flood hazard maps,60416,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/8a5a02ce-9417-457f-bc18-0baff9f9b9b1
data,Lake Laberge AEP 5% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Lake%20Laberge/Flood_hazard_map-2024-Lake_Laberge-5AEP.pdf,,60396,Southern Lakes flood hazard maps,60417,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/2e2648dc-082c-44c5-ae50-622d33d3f561
data,Lake Laberge AEP 5% with climate change flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Lake%20Laberge/Flood_hazard_map-2024-Lake_Laberge-5AEP_w_climate_change.pdf,,60396,Southern Lakes flood hazard maps,60418,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/ddc6be26-e251-4654-b31c-a1dafc3545b3
data,Marsh Lake AEP 0.5% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Marsh%20Lake/Flood_hazard_map-2024-Marsh_Lake-0_5AEP.pdf,,60396,Southern Lakes flood hazard maps,60419,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/66348a33-78ad-4eb1-9d13-d58b0b5f8a2a
data,Marsh Lake AEP 0.5% with climate change flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Marsh%20Lake/Flood_hazard_map-2024-Marsh_Lake-0_5AEP_w_climate_change.pdf,,60396,Southern Lakes flood hazard maps,60420,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/20fd429f-9d67-4b4c-a891-e0228c86670b
data,Marsh Lake AEP 1% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Marsh%20Lake/Flood_hazard_map-2024-Marsh_Lake-1AEP.pdf,,60396,Southern Lakes flood hazard maps,60421,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/e6fd5b19-1c3a-4a05-9abe-6392e253207f
data,Marsh Lake AEP 5% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Marsh%20Lake/Flood_hazard_map-2024-Marsh_Lake-5AEP.pdf,,60396,Southern Lakes flood hazard maps,60422,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/76f83dac-72b0-445a-8391-5cd12c05b37c
data,Marsh Lake AEP 5% with climate change flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Marsh%20Lake/Flood_hazard_map-2024-Marsh_Lake-5AEP_w_climate_change.pdf,,60396,Southern Lakes flood hazard maps,60423,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/d96d611f-4b0b-4ffd-a4f1-879b81649d1d
data,Tagish AEP 0.5% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Tagish/Flood_hazard_map-2024-Tagish-0_5AEP.pdf,,60396,Southern Lakes flood hazard maps,60424,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/214a4eb5-869c-47bd-be91-b65c711777f8
data,Tagish AEP 0.5% with climate change flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Tagish/Flood_hazard_map-2024-Tagish-0_5AEP_w_climate_change.pdf,,60396,Southern Lakes flood hazard maps,60425,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/460f320f-2f6d-437e-9c05-43df89f011f8
data,Tagish AEP 1% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Tagish/Flood_hazard_map-2024-Tagish-1AEP.pdf,,60396,Southern Lakes flood hazard maps,60426,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/aa6d12b4-2a17-48a1-a084-59379c5dbd13
data,Tagish AEP 5% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Tagish/Flood_hazard_map-2024-Tagish-5AEP.pdf,,60396,Southern Lakes flood hazard maps,60427,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/abde7075-fb7f-4fbf-b23e-7cffd60c3379
data,Tagish AEP 5% with climate change flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Southern_Lakes/Mapbooks/Tagish/Flood_hazard_map-2024-Tagish-5AEP_w_climate_change.pdf,,60396,Southern Lakes flood hazard maps,60428,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps/resource/f634df91-b35d-4c8a-860e-34a606fc679e
data,Carmacks project summary,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Carmacks/20241004-Carmacks-Plain_language_summary.pdf,,60429,Carmacks flood hazard maps,60430,https://open.yukon.ca/data/datasets/carmacks-flood-hazard-maps/resource/ad346fbc-6b67-4656-b65f-e2952efcce52
data,Carmacks technical report,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Carmacks/Carmacks%20Flood%20Mapping%20Final%20Report.pdf,,60429,Carmacks flood hazard maps,60431,https://open.yukon.ca/data/datasets/carmacks-flood-hazard-maps/resource/6d4a7243-9afd-4338-8904-c2f475b29458
data,Carmacks “What We Heard” report,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Carmacks/2.%20What%20We%20Heard%20Report%20-%20Carmacks%20-%20Flood%20Hazard%20Mapping.pdf,,60429,Carmacks flood hazard maps,60432,https://open.yukon.ca/data/datasets/carmacks-flood-hazard-maps/resource/33b84d2b-e5bd-449f-b5b6-e092c05195a1
data,Carmacks map viewer,,HTML,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://experience.arcgis.com/experience/1be6a605e7ad4dcdae0202c9b40543dc/,,60429,Carmacks flood hazard maps,60433,https://open.yukon.ca/data/datasets/carmacks-flood-hazard-maps/resource/47cc9d22-79e2-4bc1-a736-0ca43d86c2be
data,Carmacks FGDB (file geodatabase) data,,ZIP,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Carmacks/_GIS%20Data/Carmacks/Carmacks.fgdb.zip,,60429,Carmacks flood hazard maps,60434,https://open.yukon.ca/data/datasets/carmacks-flood-hazard-maps/resource/b20bc328-fd2e-4822-881c-e301c66589e8
data,Carmacks SHP (shape file) data,,ZIP,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Carmacks/_GIS%20Data/Carmacks/Carmacks.shp.zip,,60429,Carmacks flood hazard maps,60435,https://open.yukon.ca/data/datasets/carmacks-flood-hazard-maps/resource/318a9e64-067c-47c3-9144-10d6ba3f8445
data,Carmacks AEP 0.5% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Carmacks/Mapbooks/20240521-Carmacks-AEP_0.5%25_flood_hazard_maps.pdf,,60429,Carmacks flood hazard maps,60436,https://open.yukon.ca/data/datasets/carmacks-flood-hazard-maps/resource/2a29126a-5e18-4c38-bf89-6fe793dcf6e0
data,Carmacks AEP 0.5% with climate change flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Carmacks/Mapbooks/20240521-Carmacks-AEP_0.5%25_climate_change_flood_hazard_maps.pdf,,60429,Carmacks flood hazard maps,60437,https://open.yukon.ca/data/datasets/carmacks-flood-hazard-maps/resource/02e9c1b4-32aa-4354-8d44-c69fe44f953d
data,Carmacks AEP 1% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Carmacks/Mapbooks/20240521-Carmacks-AEP_1%25_flood_hazard_maps.pdf,,60429,Carmacks flood hazard maps,60438,https://open.yukon.ca/data/datasets/carmacks-flood-hazard-maps/resource/e715589e-17f7-4355-9957-6bf8914d6b74
data,Carmacks AEP 5% flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Carmacks/Mapbooks/20240521-Carmacks-AEP_5%25_flood_hazard_maps.pdf,,60429,Carmacks flood hazard maps,60439,https://open.yukon.ca/data/datasets/carmacks-flood-hazard-maps/resource/86b76c75-8858-43a8-9f4d-d7d4b2dfc2a6
data,Carmacks AEP 5% with climate change flood hazard maps,,PDF,2024-12-12 09:55:51,2024-12-12 09:55:51,,https://map-data.service.yukon.ca/WRB_Flood_Maps/Carmacks/Mapbooks/20240521-Carmacks-AEP_5%25_climate_change_flood_hazard_maps.pdf,,60429,Carmacks flood hazard maps,60440,https://open.yukon.ca/data/datasets/carmacks-flood-hazard-maps/resource/a049cf1e-6a81-4099-927b-5f721d6c0745
data,Vehicle arrivals by license plate by year,,CSV,2025-03-21 16:18:56,2025-03-26 15:57:11,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_bc_vehicle_arrivals_by_license_plate.csv,,60682,Yukon tourism indicators,60683,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/5da6ef1c-2da3-4a3a-a6b4-bea9e659b5ff
data,Border crossings by continent by year,,CSV,2025-03-25 15:52:37,2025-03-26 16:00:51,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_bc_yearly_border_crossings_by_continent.csv,,60682,Yukon tourism indicators,60698,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/40d2fc85-481f-4cab-aca0-7ce64e366cf2
data,Border crossings by country of origin by year,,CSV,2025-03-25 15:54:16,2025-03-26 16:01:20,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_bc_yearly_border_crossings_by_country_of_origin.csv,,60682,Yukon tourism indicators,60699,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/0e77d544-2ec7-4d45-b098-3dfcc1398bd4
data,Border crossings by location by year,,CSV,2025-03-25 15:54:46,2025-03-26 16:01:31,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_bc_yearly_border_crossings_by_location.csv,,60682,Yukon tourism indicators,60700,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/e0b46948-145f-4b49-9b71-6810dca2c67c
data,Border crossings by origin by year,,CSV,2025-03-25 15:55:20,2025-03-26 16:01:40,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_bc_yearly_border_crossings_by_origin.csv,,60682,Yukon tourism indicators,60701,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/386652c5-fd35-42a5-87e4-bb3b44df0f21
data,Border crossings by traveller type by year,,CSV,2025-03-25 15:55:38,2025-03-26 16:01:49,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_bc_yearly_border_crossings_by_traveller_type.csv,,60682,Yukon tourism indicators,60702,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/ddec85bc-5d77-4a8b-be6d-eb1f3de7de10
data,Border crossings by traveller characteristic (US/Canada/Overseas) by year,,CSV,2025-03-25 15:56:19,2025-03-26 16:01:59,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_bc_yearly_border_crossings_by_us_can_overseas.csv,,60682,Yukon tourism indicators,60703,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/d21e0a22-9ba2-4647-afcb-a31c06671e96
data,Border crossings by vehicle type by year,,CSV,2025-03-25 15:56:45,2025-03-26 16:02:12,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_bc_yearly_border_crossings_by_vehicle_type.csv,,60682,Yukon tourism indicators,60704,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/2e20ec6e-4912-4285-a3ad-51694bb9f6c9
data,Tourism indicator dashboard ETL data status,,CSV,2025-03-25 15:59:10,2025-03-25 15:59:10,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_etl_data_status.csv,,60682,Yukon tourism indicators,60706,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/f971cc71-c2ea-40ee-a35e-6345f7c54c3a
data,GDP stats attributable to tourism,,CSV,2025-03-25 15:59:50,2025-03-25 15:59:50,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_gdp_stats.csv,,60682,Yukon tourism indicators,60707,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/360983bd-0656-4de5-8ec7-40772bfea64b
data,Air arrivals by month and year,,CSV,2025-03-25 16:01:29,2025-03-25 16:01:29,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_kpi_air_arrivals_ytd_summary.csv,,60682,Yukon tourism indicators,60708,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/7598fd11-f56e-4156-9b54-03c057378060
data,Average daily hotel room room rate by year and month (CBRE data),,CSV,2025-03-25 16:04:59,2025-03-25 16:04:59,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_kpi_cbre_avg_daily_room_rate_ytd_summary.csv,,60682,Yukon tourism indicators,60710,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/5befe73c-6569-42c2-a95c-f9e278463df4
data,Hotel occupancy rate by year and month (CBRE data),,CSV,2025-03-25 16:05:35,2025-03-25 16:05:35,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_kpi_cbre_occupancy_rate_ytd_summary.csv,,60682,Yukon tourism indicators,60711,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/bf15def0-c387-461a-97ff-03d1a77a93cd
data,Revenue per available room by year and month (CBRE data),,CSV,2025-03-25 16:06:24,2025-03-25 16:06:24,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_kpi_cbre_revpar_ytd_summary.csv,,60682,Yukon tourism indicators,60712,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/9823ce71-e199-414b-bbb5-6ece13e81680
data,Employment in the accommodation and food services industry by year and month,,CSV,2025-03-25 16:07:21,2025-03-25 16:07:21,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_kpi_economic_accommodation_and_food_employment.csv,,60682,Yukon tourism indicators,60713,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/cad99879-41b1-42e2-a884-56b067197dde
data,Weekly earnings in the accommodation and food services industry by year and month,,CSV,2025-03-25 16:07:58,2025-03-25 16:07:58,,https://raw.githubusercontent.com/ytgov/tourism-indicators/refs/heads/main/data/vw_kpi_economic_accommodation_and_food_weekly_earnings.csv,,60682,Yukon tourism indicators,60714,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/bb236d8c-cb08-41d8-9a78-16dd434370e8
data,Restaurant spending by year and month,,CSV,2025-03-25 16:08:28,2025-03-25 16:08:28,,https://github.com/ytgov/tourism-indicators/raw/refs/heads/main/data/vw_kpi_economic_restaurant_spending.csv,,60682,Yukon tourism indicators,60715,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/68c3a4be-1b87-4083-a011-410de53e5415
data,International travellers entering Canada by year and month,,CSV,2025-03-26 15:52:49,2025-03-26 15:52:49,,https://github.com/ytgov/tourism-indicators/raw/refs/heads/main/data/vw_kpi_intl_travellers_entering_canada_ytd_summary.csv,,60682,Yukon tourism indicators,60718,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/f8524042-371a-49b9-8a6e-21e37c2daac6
data,Tourism revenue estimates by year,,CSV,2025-03-26 15:55:41,2025-03-26 15:55:41,,https://github.com/ytgov/tourism-indicators/raw/refs/heads/main/data/vw_kpi_tc_revenue_estimates_revised.csv,,60682,Yukon tourism indicators,60719,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/6e8b1e4e-6745-4a1f-8439-d94cc3eaaa98
data,Tourism revenue and GDP by year,,CSV,2025-03-26 15:56:11,2025-03-26 15:56:11,,https://github.com/ytgov/tourism-indicators/raw/refs/heads/main/data/vw_ybs_tourism_revenue_and_gdp.csv,,60682,Yukon tourism indicators,60720,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/39b6995f-040a-4df7-a952-fb7406f3b102
data,GDP percentage by sector,,CSV,2025-03-26 15:56:27,2025-03-26 15:56:27,,https://github.com/ytgov/tourism-indicators/raw/refs/heads/main/data/ybs_gdp_percentage.csv,,60682,Yukon tourism indicators,60721,https://open.yukon.ca/data/datasets/yukon-tourism-indicators/resource/dab2b4de-6c58-4e1b-a6b8-c745aba1356e
